post_id,title,url,recipe_code,code_source,post_content_bytes,full_markdown_bytes,sections_bytes,data_bytes,dcv5_get_recipe_profile_exists,dcv5_profile_found,dcv5_profile_title,dcv5_profile_code,real_frontend_dcv5,visible_text_bytes,likely_gate_reason
3030,"Waldviertler Hirschsalami – salama od jelena iz Waldviertela",https://drycured.com/recepti-baza/waldviertler-hirschsalami-salama-od-jelena-iz-waldviertela-2/,MD-WALDVIERTLER_HIRSCHSALAMI_SALAMA_OD_JELENA_IZ_WALDVIERTELA,_dry_recipe_id=MD-WALDVIERTLER_HIRSCHSALAMI_SALAMA_OD_JELENA_IZ_WALDVIERTELA,4216,4216,7287,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3032,"Mađarska Gyulai Kolbász – Gyulai kobasica",https://drycured.com/recepti-baza/maarska-gyulai-kolbasz-gyulai-kobasica/,MD-MADARSKA_GYULAI_KOLBASZ_GYULAI_KOBASICA,_dry_recipe_id=MD-MADARSKA_GYULAI_KOLBASZ_GYULAI_KOBASICA,4374,4374,11275,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3033,"Lukanka iz Panagyurishte – bugarska prešana suha kobasica",https://drycured.com/recepti-baza/lukanka-iz-panagyurishte/,MD-LUKANKA_IZ_PANAGYURISHTE,_dry_recipe_id=MD-LUKANKA_IZ_PANAGYURISHTE,4189,4189,8430,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3035,"Strandzhansko Dyado – bugarski sušeni punjeni proizvod",https://drycured.com/recepti-baza/strandzhansko-dyado/,MD-STRANDZHANSKO_DYADO,_dry_recipe_id=MD-STRANDZHANSKO_DYADO,4377,4377,7062,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3037,"Dobrudzhanski Babek – bugarski sušeni babek",https://drycured.com/recepti-baza/dobrudzhanski-babek/,MD-DOBRUDZHANSKI_BABEK,_dry_recipe_id=MD-DOBRUDZHANSKI_BABEK,4296,4296,7497,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3038,"Grčki Loukaniko – tradicionalna grčka kobasica",https://drycured.com/recepti-baza/grcka-tradicionalni-recepti-za-loukaniko-2/,MD-GRCKA_TRADICIONALNI_RECEPTI_ZA_LOUKANIKO,_dry_recipe_id=MD-GRCKA_TRADICIONALNI_RECEPTI_ZA_LOUKANIKO,3978,3978,5662,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3039,"Joulukinkku – finska božićna šunka",https://drycured.com/recepti-baza/joulukinkku-bozicna-sunka-2/,MD-JOULUKINKKU_BOZICNA_SUNKA,_dry_recipe_id=MD-JOULUKINKKU_BOZICNA_SUNKA,3386,3386,7540,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3041,"Saucisson Sec – francuska suha kobasica",https://drycured.com/recepti-baza/saucisson-sec-suha-kobasica-2/,MD-SAUCISSON_SEC_SUHA_KOBASICA,_dry_recipe_id=MD-SAUCISSON_SEC_SUHA_KOBASICA,4138,4138,7272,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3042,"Jésus de Lyon – debela suha kobasica",https://drycured.com/recepti-baza/jesus-de-lyon-debela-suha-kobasica/,MD-JESUS_DE_LYON_DEBELA_SUHA_KOBASICA,_dry_recipe_id=MD-JESUS_DE_LYON_DEBELA_SUHA_KOBASICA,4123,4123,8517,0,YES,YES,"Jésus de Lyon – debela suha kobasica",MD-JESUS_DE_LYON_DEBELA_SUHA_KOBASICA,YES,10895,OK_REAL_DCV5
3044,"Jésus de Lyon – velika lionska suha kobasica",https://drycured.com/recepti-baza/jesus-de-lyon-2/,MD-JESUS_DE_LYON,_dry_recipe_id=MD-JESUS_DE_LYON,4232,4232,9420,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3045,"Rosette de Lyon – lionska suha kobasica",https://drycured.com/recepti-baza/rosette-de-lyon-2/,MD-ROSETTE_DE_LYON,_dry_recipe_id=MD-ROSETTE_DE_LYON,4369,4369,9670,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3047,"Siglino Messinias – grčka dimljena svinjetina",https://drycured.com/recepti-baza/siglino-messinias/,MD-SIGLINO_MESSINIAS,_dry_recipe_id=MD-SIGLINO_MESSINIAS,3596,3596,9065,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3050,"Pancetta Maltija – malteška panceta",https://drycured.com/recepti-baza/maltezanska-panceta-pancetta-maltija-2/,MD-MALTEZANSKA_PANCETA_PANCETTA_MALTIJA,_dry_recipe_id=MD-MALTEZANSKA_PANCETA_PANCETTA_MALTIJA,3411,3411,7102,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3051,"Pick Szalámi – mađarski Pick salami",https://drycured.com/recepti-baza/maarski-pick-salami-pick-szalami/,MD-MADARSKI_PICK_SALAMI_PICK_SZALAMI,_dry_recipe_id=MD-MADARSKI_PICK_SALAMI_PICK_SZALAMI,4076,4076,7205,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3052,"Mađarska Kolbász – mađarska kobasica",https://drycured.com/recepti-baza/maarska-kobasica-kolbasz/,MD-MADARSKA_KOBASICA_KOLBASZ,_dry_recipe_id=MD-MADARSKA_KOBASICA_KOLBASZ,4204,4204,7090,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3053,"Westfälischer Knochenschinken – vestfalska šunka s kosti",https://drycured.com/recepti-baza/westfalischer-knochenschinken-vestfalska-sunka-s-kosti/,MD-WESTFALISCHER_KNOCHENSCHINKEN_VESTFALSKA_SUNKA_S_KOSTI,_dry_recipe_id=MD-WESTFALISCHER_KNOCHENSCHINKEN_VESTFALSKA_SUNKA_S_KOSTI,3735,3735,10230,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3055,"Salo – ukrajinska slana svinjska slanina",https://drycured.com/recepti-baza/salo-slana-svinjeca-slanina/,MD-SALO_SLANA_SVINJECA_SLANINA,_dry_recipe_id=MD-SALO_SLANA_SVINJECA_SLANINA,3596,3596,6132,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3057,"Belokranjska jagenjčara",https://drycured.com/recepti-baza/belokranjska-jagenjcara-2/,MD-BELOKRANJSKA_JAGENJCARA,_dry_recipe_id=MD-BELOKRANJSKA_JAGENJCARA,4217,4217,7738,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3058,"Sobrasada Mallorquina – majorška sobrasada",https://drycured.com/recepti-baza/sobrasada-mallorquina-majorska-sobrasada-2/,MD-SOBRASADA_MALLORQUINA_MAJORSKA_SOBRASADA,_dry_recipe_id=MD-SOBRASADA_MALLORQUINA_MAJORSKA_SOBRASADA,4399,4399,8282,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3060,"Appenzeller Mostbröckli – švicarska sušena dimljena govedina",https://drycured.com/recepti-baza/appenzeller-mostbrockli-dimljena-govedina/,MD-APPENZELLER_MOSTBROCKLI_DIMLJENA_GOVEDINA,_dry_recipe_id=MD-APPENZELLER_MOSTBROCKLI_DIMLJENA_GOVEDINA,3473,3473,6637,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3061,"Speck Alto Adige – južnotirolski sušeni dimljeni but",https://drycured.com/recepti-baza/speck-alto-adige-2/,MD-SPECK_ALTO_ADIGE,_dry_recipe_id=MD-SPECK_ALTO_ADIGE,3610,3610,7958,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3063,"Suxhuk – albanska suha kobasica",https://drycured.com/recepti-baza/suxhuk-albanska-suha-kobasica-2/,MD-SUXHUK_ALBANSKA_SUHA_KOBASICA,_dry_recipe_id=MD-SUXHUK_ALBANSKA_SUHA_KOBASICA,4129,4129,5304,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3064,"Proshuta Shqiptare – albanska pršuta",https://drycured.com/recepti-baza/0003-proshuta-shqiptare-albanska-prsuta/,MD-PROSHUTA_SHQIPTARE_ALBANSKA_PRSUTA,_dry_recipe_id=MD-PROSHUTA_SHQIPTARE_ALBANSKA_PRSUTA,2581,2581,5314,0,YES,NO,,,NO,2345,NO_DCV5_PROFILE
3065,"Mish i thatë – albanska suha janjetina",https://drycured.com/recepti-baza/mish-i-thate-albanska-suha-janjetina-2/,MD-MISH_I_THATE_ALBANSKA_SUHA_JANJETINA,_dry_recipe_id=MD-MISH_I_THATE_ALBANSKA_SUHA_JANJETINA,3521,3521,5072,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3066,"Kärntner Wurzelspeck – koruški sušeni dimljeni vrat",https://drycured.com/recepti-baza/karntner-wurzelspeck-koruska-korijenska-slanina-2/,MD-KARNTNER_WURZELSPECK_KORUSKA_KORIJENSKA_SLANINA,_dry_recipe_id=MD-KARNTNER_WURZELSPECK_KORUSKA_KORIJENSKA_SLANINA,3448,3448,6376,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3067,"Steirischer Rohschinken – štajerska sirova šunka",https://drycured.com/recepti-baza/steirischer-rohschinken-stajerska-sirova-sunka-2/,MD-STEIRISCHER_ROHSCHINKEN_STAJERSKA_SIROVA_SUNKA,_dry_recipe_id=MD-STEIRISCHER_ROHSCHINKEN_STAJERSKA_SIROVA_SUNKA,3393,3393,6748,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3068,"Vorarlberger Mostbröckle – vorarlberška dimljena govedina",https://drycured.com/recepti-baza/0010-vorarlberger-mostbrockle-vorarlberska-dimljena-govedina/,MD-VORARLBERGER_MOSTBROCKLE_VORARLBERSKA_DIMLJENA_GOVEDINA,_dry_recipe_id=MD-VORARLBERGER_MOSTBROCKLE_VORARLBERSKA_DIMLJENA_GOVEDINA,2654,2654,6127,0,YES,NO,,,NO,2385,NO_DCV5_PROFILE
3069,"Finska Meetvursti – suha kobasica",https://drycured.com/recepti-baza/finska-meetvursti-suha-kobasica-2/,MD-FINSKA_MEETVURSTI_SUHA_KOBASICA,_dry_recipe_id=MD-FINSKA_MEETVURSTI_SUHA_KOBASICA,4364,4364,12173,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3070,"Filet d’Anvers – antverpski file",https://drycured.com/recepti-baza/filet-d-anvers-antverpski-file/,MD-FILET_DANVERS_ANTVERPSKI_FILE,_dry_recipe_id=MD-FILET_DANVERS_ANTVERPSKI_FILE,3436,3436,7663,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3071,"Lard fumé de Flandre – flamanska dimljena slanina",https://drycured.com/recepti-baza/lard-fume-de-flandre-flamansko-dimljeno-salo-2/,MD-LARD_FUME_DE_FLANDRE_FLAMANSKO_DIMLJENO_SALO,_dry_recipe_id=MD-LARD_FUME_DE_FLANDRE_FLAMANSKO_DIMLJENO_SALO,3409,3409,7719,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3073,"Collier fumé de Wallonie – dimljeni svinjski vrat iz Valonije",https://drycured.com/recepti-baza/collier-fume-de-wallonie-dimljeni-svinjski-vrat-iz-valonije-2/,MD-COLLIER_FUME_DE_WALLONIE_DIMLJENI_SVINJSKI_VRAT_IZ_VALONIJE,_dry_recipe_id=MD-COLLIER_FUME_DE_WALLONIE_DIMLJENI_SVINJSKI_VRAT_IZ_VALONIJE,3775,3775,8344,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3075,"Jambon d’Ardenne – ardenska šunka",https://drycured.com/recepti-baza/jambon-d-ardenne-ardenski-prsut/,MD-JAMBON_DARDENNE_ARDENSKI_PRSUT,_dry_recipe_id=MD-JAMBON_DARDENNE_ARDENSKI_PRSUT,3670,3670,7726,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3081,"SAUCISSON D'ARDENNE (ARDENSKI KULEN)",https://drycured.com/recepti-baza/saucisson-d-ardenne-ardenski-kulen/,MD-SAUCISSON_DARDENNE_ARDENSKI_KULEN,_dry_recipe_id=MD-SAUCISSON_DARDENNE_ARDENSKI_KULEN,4238,4238,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3082,"НАНИЖЕН СУДЖУК (Nanižen Sudžuk)",https://drycured.com/recepti-baza/nanizen-sudzuk/,MD-NANIZEN_SUDZUK,_dry_recipe_id=MD-NANIZEN_SUDZUK,4172,4172,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3083,"ЕЛЕНСКИ БУТ (Elenski but)",https://drycured.com/recepti-baza/elenski-but/,MD-ELENSKI_BUT,_dry_recipe_id=MD-ELENSKI_BUT,3907,3907,0,0,YES,YES,"ЕЛЕНСКИ БУТ (Elenski but)",MD-ELENSKI_BUT,YES,10407,OK_REAL_DCV5
3084,"СМЯДОВСКА ЛУКАНКА (Smyadovska lukanka)",https://drycured.com/recepti-baza/smyadovska-lukanka/,MD-SMYADOVSKA_LUKANKA,_dry_recipe_id=MD-SMYADOVSKA_LUKANKA,4297,4297,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3085,"СТАРОПЛАНИНСКИ ПАСТЪРМА (Staroplaninska pastrma)",https://drycured.com/recepti-baza/staroplaninska-pastrma/,MD-STAROPLANINSKA_PASTRMA,_dry_recipe_id=MD-STAROPLANINSKA_PASTRMA,3646,3646,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3086,"Nadenitsa (Наденица)",https://drycured.com/recepti-baza/nadenitsa/,MD-NADENITSA,_dry_recipe_id=MD-NADENITSA,3839,3839,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3087,"Rulopep (Рулопеп)",https://drycured.com/recepti-baza/rulopep/,MD-RULOPEP,_dry_recipe_id=MD-RULOPEP,3679,3679,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3088,"Katino Meze (Катино мезе)",https://drycured.com/recepti-baza/katino-meze/,MD-KATINO_MEZE,_dry_recipe_id=MD-KATINO_MEZE,3678,3678,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3089,"Drobsarma (Дробсарма)",https://drycured.com/recepti-baza/drobsarma/,MD-DROBSARMA,_dry_recipe_id=MD-DROBSARMA,4277,4277,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3090,"Maleshevska Babichka (Малешевска бабичка)",https://drycured.com/recepti-baza/maleshevska-babichka/,MD-MALESHEVSKA_BABICHKA,_dry_recipe_id=MD-MALESHEVSKA_BABICHKA,3957,3957,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3091,"Kraishte Pastarma (Краищенска пастърма)",https://drycured.com/recepti-baza/kraishte-pastarma/,MD-KRAISHTE_PASTARMA,_dry_recipe_id=MD-KRAISHTE_PASTARMA,3928,3928,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3092,"Lukanka (Луканка)",https://drycured.com/recepti-baza/lukanka/,MD-LUKANKA,_dry_recipe_id=MD-LUKANKA,4035,4035,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3093,"Sudjuk (Суджук)",https://drycured.com/recepti-baza/sudjuk/,MD-SUDJUK,_dry_recipe_id=MD-SUDJUK,4197,4197,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3094,"Elena filet (Еленски филе)",https://drycured.com/recepti-baza/elena-filet/,MD-ELENA_FILET,_dry_recipe_id=MD-ELENA_FILET,3606,3606,0,0,YES,YES,"Elena filet (Еленски филе)",MD-ELENA_FILET,YES,9739,OK_REAL_DCV5
3095,"Pastarma (Пастърма)",https://drycured.com/recepti-baza/pastarma/,MD-PASTARMA,_dry_recipe_id=MD-PASTARMA,3457,3457,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3096,"Banski Starec (Бански старец)",https://drycured.com/recepti-baza/banski-starec/,MD-BANSKI_STAREC,_dry_recipe_id=MD-BANSKI_STAREC,4147,4147,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3097,"Lountza (Λούντζα)",https://drycured.com/recepti-baza/lountza/,MD-LOUNTZA,_dry_recipe_id=MD-LOUNTZA,3796,3796,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3098,"Hiromeri (Χοιρομέρι)",https://drycured.com/recepti-baza/hiromeri/,MD-HIROMERI,_dry_recipe_id=MD-HIROMERI,3526,3526,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3099,"Tsamarella (Τσαμαρέλλα)",https://drycured.com/recepti-baza/tsamarella/,MD-TSAMARELLA,_dry_recipe_id=MD-TSAMARELLA,3603,3603,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3100,"Posyrti (Ποσυρτή)",https://drycured.com/recepti-baza/posyrti/,MD-POSYRTI,_dry_recipe_id=MD-POSYRTI,3640,3640,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3101,"Apohtin (Αποχτίν)",https://drycured.com/recepti-baza/apohtin/,MD-APOHTIN,_dry_recipe_id=MD-APOHTIN,3700,3700,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3102,"Lounza (Λούντζα) - Dimljena svinjska potrbušina",https://drycured.com/recepti-baza/lounza-dimljena-svinjska-potrbusina/,MD-LOUNZA_DIMLJENA_SVINJSKA_POTRBUSINA,_dry_recipe_id=MD-LOUNZA_DIMLJENA_SVINJSKA_POTRBUSINA,3623,3623,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3103,"Tsamarella (Τσαμαρέλλα) - Sušena kozletina",https://drycured.com/recepti-baza/tsamarella-susena-kozletina/,MD-TSAMARELLA_SUSENA_KOZLETINA,_dry_recipe_id=MD-TSAMARELLA_SUSENA_KOZLETINA,3566,3566,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3104,"Hiromeri (Χοιρομέρι) - Ciparski pršut",https://drycured.com/recepti-baza/hiromeri-ciparski-prsut/,MD-HIROMERI_CIPARSKI_PRSUT,_dry_recipe_id=MD-HIROMERI_CIPARSKI_PRSUT,3531,3531,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3105,"Apohti (Απόχτι) - Dimljeni svinjski file",https://drycured.com/recepti-baza/apohti-dimljeni-svinjski-file/,MD-APOHTI_DIMLJENI_SVINJSKI_FILE,_dry_recipe_id=MD-APOHTI_DIMLJENI_SVINJSKI_FILE,3633,3633,0,0,YES,YES,"Apohti (Απόχτι) – Dimljeni svinjski file",MD-APOHTI_DIMLJENI_SVINJSKI_FILE,YES,10531,OK_REAL_DCV5
3106,"Pastourma (Παστουρμάς) - Ciparski začinjeni sušeni goveđi file",https://drycured.com/recepti-baza/pastourma-ciparski-zacinjeni-suseni-govei-file/,MD-PASTOURMA_CIPARSKI_ZACINJENI_SUSENI_GOVEDI_FILE,_dry_recipe_id=MD-PASTOURMA_CIPARSKI_ZACINJENI_SUSENI_GOVEDI_FILE,3673,3673,0,0,YES,YES,"Pastourma (Παστουρμάς) – Ciparski začinjeni sušeni goveđi file",MD-PASTOURMA_CIPARSKI_ZACINJENI_SUSENI_GOVEDI_FILE,YES,10563,OK_REAL_DCV5
3107,"?? NIZOZEMSKA - Tradicionalni recepti",https://drycured.com/recepti-baza/nizozemska-tradicionalni-recepti/,MD-NIZOZEMSKA_TRADICIONALNI_RECEPTI,_dry_recipe_id=MD-NIZOZEMSKA_TRADICIONALNI_RECEPTI,3982,3982,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3108,"Crmničke goveđe pastrve",https://drycured.com/recepti-baza/crmnicke-govee-pastrve/,MD-CRMNICKE_GOVEDE_PASTRVE,_dry_recipe_id=MD-CRMNICKE_GOVEDE_PASTRVE,3640,3640,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3110,"Crnogorski suđuk",https://drycured.com/recepti-baza/crnogorski-suuk/,MD-CRNOGORSKI_SUDUK,_dry_recipe_id=MD-CRNOGORSKI_SUDUK,3483,3483,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3112,"Medisterpølse (Danska svježa začinjena kobasica)",https://drycured.com/recepti-baza/medisterplse-danska-svjeza-zacinjena-kobasica/,MD-MEDISTERP_LSE_DANSKA_SVJEZA_ZACINJENA_KOBASICA,_dry_recipe_id=MD-MEDISTERP_LSE_DANSKA_SVJEZA_ZACINJENA_KOBASICA,4055,4055,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3114,"Rullepølse (Danska rolana šunka)",https://drycured.com/recepti-baza/rulleplse-danska-rolana-sunka/,MD-RULLEP_LSE_DANSKA_ROLANA_SUNKA,_dry_recipe_id=MD-RULLEP_LSE_DANSKA_ROLANA_SUNKA,3381,3381,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3115,"Flæskesteg (Danska pečena svinjetina s hrskavom kožom)",https://drycured.com/recepti-baza/flskesteg-danska-pecena-svinjetina-s-hrskavom-kozom/,MD-FL_SKESTEG_DANSKA_PECENA_SVINJETINA_S_HRSKAVOM_KOZOM,_dry_recipe_id=MD-FL_SKESTEG_DANSKA_PECENA_SVINJETINA_S_HRSKAVOM_KOZOM,3635,3635,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3116,"Spegepølse (Danska fermentirana kobasica)",https://drycured.com/recepti-baza/spegeplse-danska-fermentirana-kobasica/,MD-SPEGEP_LSE_DANSKA_FERMENTIRANA_KOBASICA,_dry_recipe_id=MD-SPEGEP_LSE_DANSKA_FERMENTIRANA_KOBASICA,4112,4112,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3117,"Irski spiced beef (Začinjeno sušeno goveđe meso)",https://drycured.com/recepti-baza/irski-spiced-beef-zacinjeno-suseno-govee-meso/,MD-IRSKI_SPICED_BEEF_ZACINJENO_SUSENO_GOVEDE_MESO,_dry_recipe_id=MD-IRSKI_SPICED_BEEF_ZACINJENO_SUSENO_GOVEDE_MESO,3765,3765,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3118,"Kasseler pečenka s pireom od jabuka i krupir knedlama",https://drycured.com/recepti-baza/kasseler-pecenka-s-pireom-od-jabuka-i-krupir-knedlama/,MD-KASSELER_PECENKA_S_PIREOM_OD_JABUKA_I_KRUPIR_KNEDLAMA,_dry_recipe_id=MD-KASSELER_PECENKA_S_PIREOM_OD_JABUKA_I_KRUPIR_KNEDLAMA,3865,3865,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3120,"Rogatički Planinsko-Morski Raritet ""Vjetar i More""",https://drycured.com/recepti-baza/rogaticki-planinsko-morski-raritet-vjetar-i-more/,MD-ROGATICKI_PLANINSKO_MORSKI_RARITET_VJETAR_I_MORE,_dry_recipe_id=MD-ROGATICKI_PLANINSKO_MORSKI_RARITET_VJETAR_I_MORE,3662,3662,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3121,"Istarski Morski Pršut ""Neptunov Dar""",https://drycured.com/recepti-baza/istarski-morski-prsut-neptunov-dar/,MD-ISTARSKI_MORSKI_PRSUT_NEPTUNOV_DAR,_dry_recipe_id=MD-ISTARSKI_MORSKI_PRSUT_NEPTUNOV_DAR,3326,3326,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3122,"Potted Beef (konzervirano goveđe meso)",https://drycured.com/recepti-baza/potted-beef-konzervirano-govee-meso/,MD-POTTED_BEEF_KONZERVIRANO_GOVEDE_MESO,_dry_recipe_id=MD-POTTED_BEEF_KONZERVIRANO_GOVEDE_MESO,3789,3789,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3124,"Engleski sušeni goveđi jezik (Potted Ox Tongue)",https://drycured.com/recepti-baza/engleski-suseni-govei-jezik-potted-ox-tongue/,MD-ENGLESKI_SUSENI_GOVEDI_JEZIK_POTTED_OX_TONGUE,_dry_recipe_id=MD-ENGLESKI_SUSENI_GOVEDI_JEZIK_POTTED_OX_TONGUE,3872,3872,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3125,"?? Talijansko-toskanski recept za salamu (Salame Toscano)",https://drycured.com/recepti-baza/talijansko-toskanski-recept-za-salamu-salame-toscano/,MD-TALIJANSKO_TOSKANSKI_RECEPT_ZA_SALAMU_SALAME_TOSCANO,_dry_recipe_id=MD-TALIJANSKO_TOSKANSKI_RECEPT_ZA_SALAMU_SALAME_TOSCANO,3847,3847,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3126,"?? Austrijski recept za Kmetzelsuppe kobasicu",https://drycured.com/recepti-baza/austrijski-recept-za-kmetzelsuppe-kobasicu/,MD-AUSTRIJSKI_RECEPT_ZA_KMETZELSUPPE_KOBASICU,_dry_recipe_id=MD-AUSTRIJSKI_RECEPT_ZA_KMETZELSUPPE_KOBASICU,3850,3850,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3127,"Poljska Kiełbasa Lisiecka (Lisiecka Kobasica)",https://drycured.com/recepti-baza/poljska-kiebasa-lisiecka-lisiecka-kobasica/,MD-POLJSKA_KIE_BASA_LISIECKA_LISIECKA_KOBASICA,_dry_recipe_id=MD-POLJSKA_KIE_BASA_LISIECKA_LISIECKA_KOBASICA,4504,4504,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3128,"KYLMÄSAVULOHI (HLADNO DIMLJENI LOSOS)",https://drycured.com/recepti-baza/kylmasavulohi-hladno-dimljeni-losos/,MD-KYLMASAVULOHI_HLADNO_DIMLJENI_LOSOS,_dry_recipe_id=MD-KYLMASAVULOHI_HLADNO_DIMLJENI_LOSOS,3499,3499,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3129,"Jambon de Bayonne (Bajonska šunka)",https://drycured.com/recepti-baza/jambon-de-bayonne-bajonska-sunka/,MD-JAMBON_DE_BAYONNE_BAJONSKA_SUNKA,_dry_recipe_id=MD-JAMBON_DE_BAYONNE_BAJONSKA_SUNKA,3656,3656,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3131,"SAUCISSON SEC D'AUVERGNE",https://drycured.com/recepti-baza/saucisson-sec-d-auvergne/,MD-SAUCISSON_SEC_DAUVERGNE,_dry_recipe_id=MD-SAUCISSON_SEC_DAUVERGNE,4281,4281,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3132,"Armatia (Αρματιά)",https://drycured.com/recepti-baza/armatia/,MD-ARMATIA,_dry_recipe_id=MD-ARMATIA,3849,3849,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3133,"Pihti (Πηχτή)",https://drycured.com/recepti-baza/pihti/,MD-PIHTI,_dry_recipe_id=MD-PIHTI,3707,3707,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3134,"Kavourmas (Καβουρμάς)",https://drycured.com/recepti-baza/kavourmas/,MD-KAVOURMAS,_dry_recipe_id=MD-KAVOURMAS,3881,3881,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3135,"Pastourmas (Παστουρμάς)",https://drycured.com/recepti-baza/pastourmas/,MD-PASTOURMAS,_dry_recipe_id=MD-PASTOURMAS,3608,3608,0,0,YES,YES,"Pastourmas (Παστουρμάς)",MD-PASTOURMAS,YES,10453,OK_REAL_DCV5
3136,"Loukaniko (Λουκάνικο)",https://drycured.com/recepti-baza/loukaniko/,MD-LOUKANIKO,_dry_recipe_id=MD-LOUKANIKO,3865,3865,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3137,"Apaki (Απάκι)",https://drycured.com/recepti-baza/apaki/,MD-APAKI,_dry_recipe_id=MD-APAKI,3626,3626,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3138,"Noumboulo (Νούμπουλο)",https://drycured.com/recepti-baza/noumboulo/,MD-NOUMBOULO,_dry_recipe_id=MD-NOUMBOULO,3875,3875,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
3139,"Syglino (Σύγκλινο)",https://drycured.com/recepti-baza/syglino/,MD-SYGLINO,_dry_recipe_id=MD-SYGLINO,3678,3678,0,0,YES,NO,,,NO,1833,NO_DCV5_PROFILE
