post_id,title,url,code,source_len,valid_dcv5_profile,public_fallback_marker,public_dcv5_marker,internal_text_visible,result
3145,"Hákarlasullur (Fermentirani trbuh grenlandskog morskog psa)",https://drycured.com/recepti-baza/hakarlasullur-fermentirani-trbuh-grenlandskog-morskog-psa/,MD-HAKARLASULLUR_FERMENTIRANI_TRBUH_GRENLANDSKOG_MORSKOG_PSA,3632,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3146,"Gellur (Sušeni riblji jezici)",https://drycured.com/recepti-baza/gellur-suseni-riblji-jezici/,MD-GELLUR_SUSENI_RIBLJI_JEZICI,3674,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3147,"Súrsaðir Hrútspungar Með Lyngi (Fermentirani ovnovski testisi s vrijeskom)",https://drycured.com/recepti-baza/sursair-hrutspungar-me-lyngi-fermentirani-ovnovski-testisi-s-vrijeskom/,MD-SURSA_IR_HRUTSPUNGAR_ME_LYNGI_FERMENTIRANI_OVNOVSKI_TESTISI_S_VRIJESKOM,3764,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3148,"Sviðasulta (Želatinizirano janjeće meso s glave)",https://drycured.com/recepti-baza/sviasulta-zelatinizirano-janjece-meso-s-glave/,MD-SVI_ASULTA_ZELATINIZIRANO_JANJECE_MESO_S_GLAVE,3800,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3149,"Harðfiskur (Sušeni oslić)",https://drycured.com/recepti-baza/harfiskur-suseni-oslic/,MD-HAR_FISKUR_SUSENI_OSLIC,3437,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3150,"Kæstur Hákarl (Fermentirano meso grenlandskog morskog psa)",https://drycured.com/recepti-baza/kstur-hakarl-fermentirano-meso-grenlandskog-morskog-psa/,MD-K_STUR_HAKARL_FERMENTIRANO_MESO_GRENLANDSKOG_MORSKOG_PSA,3440,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3151,"Pastërma (Sušena govedina)",https://drycured.com/recepti-baza/pasterma-susena-govedina/,MD-PASTERMA_SUSENA_GOVEDINA,3425,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3152,"Skilandis (Tradicinis lietuviškas skilandis)",https://drycured.com/recepti-baza/skilandis-tradicinis-lietuviskas-skilandis/,MD-SKILANDIS_TRADICINIS_LIETUVISKAS_SKILANDIS,3567,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3153,"Kindziukas (Kindzius)",https://drycured.com/recepti-baza/kindziukas-kindzius/,MD-KINDZIUKAS_KINDZIUS,3664,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3154,"Lašiniai (Tradicionalna litavska slanina)",https://drycured.com/recepti-baza/lasiniai-tradicionalna-litavska-slanina/,MD-LASINIAI_TRADICIONALNA_LITAVSKA_SLANINA,3321,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3155,"Vytinta dešra (Sušena litavska kobasica)",https://drycured.com/recepti-baza/vytinta-desra-susena-litavska-kobasica/,MD-VYTINTA_DESRA_SUSENA_LITAVSKA_KOBASICA,4010,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3156,"Lički Planinarski Navršak",https://drycured.com/recepti-baza/licki-planinarski-navrsak/,MD-LICKI_PLANINARSKI_NAVRSAK,3472,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3158,"Mađarska Slanina (Szalonna)",https://drycured.com/recepti-baza/maarska-slanina-szalonna/,MD-MADARSKA_SLANINA_SZALONNA,3332,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3159,"Mađarska Dimljena Šunka (Füstölt Sonka)",https://drycured.com/recepti-baza/maarska-dimljena-sunka-fustolt-sonka/,MD-MADARSKA_DIMLJENA_SUNKA_FUSTOLT_SONKA,3457,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3160,"Mađarski Dimljeni Jezik (Füstölt Nyelv)",https://drycured.com/recepti-baza/maarski-dimljeni-jezik-fustolt-nyelv/,MD-MADARSKI_DIMLJENI_JEZIK_FUSTOLT_NYELV,3535,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3162,"Ossenworst (Goveđa sirova kobasica)",https://drycured.com/recepti-baza/ossenworst-govea-sirova-kobasica/,MD-OSSENWORST_GOVEDA_SIROVA_KOBASICA,4058,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3163,"MOSTBRÖCKLI (ALPSKA SUŠENA GOVEDINA)",https://drycured.com/recepti-baza/mostbrockli-alpska-susena-govedina/,MD-MOSTBROCKLI_ALPSKA_SUSENA_GOVEDINA,4005,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3164,"HOLSTEINER KATENSCHINKEN (HOLŠTAJNSKA DIMLJENA ŠUNKA)",https://drycured.com/recepti-baza/holsteiner-katenschinken-holstajnska-dimljena-sunka/,MD-HOLSTEINER_KATENSCHINKEN_HOLSTAJNSKA_DIMLJENA_SUNKA,3972,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3166,"Leichter Karreeschinken s povrćem u eintopfu",https://drycured.com/recepti-baza/leichter-karreeschinken-s-povrcem-u-eintopfu/,MD-LEICHTER_KARREESCHINKEN_S_POVRCEM_U_EINTOPFU,4001,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3168,"RAKFISK (FERMENTIRANI SLATKOVODNI LOSOS)",https://drycured.com/recepti-baza/rakfisk-fermentirani-slatkovodni-losos/,MD-RAKFISK_FERMENTIRANI_SLATKOVODNI_LOSOS,3587,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3169,"LUTEFISK (SUŠENI BAKALAR)",https://drycured.com/recepti-baza/lutefisk-suseni-bakalar/,MD-LUTEFISK_SUSENI_BAKALAR,3487,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3170,"SMALAHOVE (SUŠENA OVČJA GLAVA)",https://drycured.com/recepti-baza/smalahove-susena-ovcja-glava/,MD-SMALAHOVE_SUSENA_OVCJA_GLAVA,3575,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3171,"FÅREPØLSE (TRADICIONALNA OVČJA KOBASICA)",https://drycured.com/recepti-baza/fareplse-tradicionalna-ovcja-kobasica/,MD-FAREP_LSE_TRADICIONALNA_OVCJA_KOBASICA,4247,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3172,"ELGKJØTT SPEKEMAT (SUHO MESO LOSA)",https://drycured.com/recepti-baza/elgkjtt-spekemat-suho-meso-losa/,MD-ELGKJ_TT_SPEKEMAT_SUHO_MESO_LOSA,3483,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3173,"TJUKKMJØLKSPØLSE (FERMENTIRANA KOBASICA S MLIJEČNOM KULTUROM)",https://drycured.com/recepti-baza/tjukkmjlksplse-fermentirana-kobasica-s-mlijecnom-kulturom/,MD-TJUKKMJ_LKSP_LSE_FERMENTIRANA_KOBASICA_S_MLIJECNOM_KULTUROM,4494,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3174,"REINSDYRHJERTE (SUŠENO SRCE SOBA)",https://drycured.com/recepti-baza/reinsdyrhjerte-suseno-srce-soba/,MD-REINSDYRHJERTE_SUSENO_SRCE_SOBA,3622,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3175,"PINNEKJØTT (SUŠENA REBRA)",https://drycured.com/recepti-baza/pinnekjtt-susena-rebra/,MD-PINNEKJ_TT_SUSENA_REBRA,3566,YES,NO,YES,NO,OK_DCV5_NOT_TOUCHED
3176,"RØKELAKS (DIMLJENI LOSOS)",https://drycured.com/recepti-baza/rkelaks-dimljeni-losos/,MD-R_KELAKS_DIMLJENI_LOSOS,3711,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3178,"Kuşbaşı Jerky (Turski goveđi jerky)",https://drycured.com/recepti-baza/kusbas-jerky-turski-govei-jerky/,MD-KU_BA_JERKY_TURSKI_GOVEDI_JERKY,3831,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3179,"Işkembe Dolması (Punjeni goveđi burag)",https://drycured.com/recepti-baza/iskembe-dolmas-punjeni-govei-burag/,MD-I_KEMBE_DOLMAS_PUNJENI_GOVEDI_BURAG,3829,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3180,"Varaždinski Š(p)ek",https://drycured.com/recepti-baza/varazdinski-s-p-ek/,MD-VARAZDINSKI_S_P_EK,3474,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3181,"Đurđevački Zelenjak",https://drycured.com/recepti-baza/urevacki-zelenjak/,MD-DURDEVACKI_ZELENJAK,3394,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3182,"KINDZIUK (POLJSKO-LITAVSKA SUHA KOBASICA)",https://drycured.com/recepti-baza/kindziuk-poljsko-litavska-suha-kobasica/,MD-KINDZIUK_POLJSKO_LITAVSKA_SUHA_KOBASICA,4086,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3183,"KIEŁBASA WĘDZONA (DIMLJENA POLJSKA KOBASICA)",https://drycured.com/recepti-baza/kiebasa-wedzona-dimljena-poljska-kobasica/,MD-KIE_BASA_W_DZONA_DIMLJENA_POLJSKA_KOBASICA,4003,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3185,"Presunto de Porco Preto (Pršut od Crne Iberijske Svinje)",https://drycured.com/recepti-baza/presunto-de-porco-preto-prsut-od-crne-iberijske-svinje/,MD-PRESUNTO_DE_PORCO_PRETO_PRSUT_OD_CRNE_IBERIJSKE_SVINJE,3415,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3188,"Lountza Kafteri (Λούντζα Καυτερή) - Ljuta dimljena svinjska vratina",https://drycured.com/recepti-baza/lountza-kafteri-ljuta-dimljena-svinjska-vratina/,MD-LOUNTZA_KAFTERI_LJUTA_DIMLJENA_SVINJSKA_VRATINA,3907,YES,NO,YES,NO,OK_DCV5_NOT_TOUCHED
3189,"Posyrti (Ποσυρτή) - Ciparska suha kobasica s divljim biljem",https://drycured.com/recepti-baza/posyrti-ciparska-suha-kobasica-s-divljim-biljem/,MD-POSYRTI_CIPARSKA_SUHA_KOBASICA_S_DIVLJIM_BILJEM,4326,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3190,"Afelia Pastarma (Αφέλια Παστάρμα) - Ciparska marinirana goveđa pisanica",https://drycured.com/recepti-baza/afelia-pastarma-ciparska-marinirana-govea-pisanica/,MD-AFELIA_PASTARMA_CIPARSKA_MARINIRANA_GOVEDA_PISANICA,3964,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3191,"Ofto Lountza (Οφτή Λούντζα) - Ciparska zračno sušena janjetina",https://drycured.com/recepti-baza/ofto-lountza-ciparska-zracno-susena-janjetina/,MD-OFTO_LOUNTZA_CIPARSKA_ZRACNO_SUSENA_JANJETINA,3968,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3192,"Virovski ""Živi Čvarci""",https://drycured.com/recepti-baza/virovski-zivi-cvarci/,MD-VIROVSKI_ZIVI_CVARCI,3613,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3193,"Ludbreška ""Tajna Kobasica""",https://drycured.com/recepti-baza/ludbreska-tajna-kobasica/,MD-LUDBRESKA_TAJNA_KOBASICA,4044,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3194,"Đurđevački ""Zaboravljeni Š(p)ek""",https://drycured.com/recepti-baza/urevacki-zaboravljeni-s-p-ek/,MD-DURDEVACKI_ZABORAVLJENI_S_P_EK,3490,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3195,"Pregradski ""Šumski Šaptat""",https://drycured.com/recepti-baza/pregradski-sumski-saptat/,MD-PREGRADSKI_SUMSKI_SAPTAT,3480,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3196,"Križevački ""Začinski Vjetar""",https://drycured.com/recepti-baza/krizevacki-zacinski-vjetar/,MD-KRIZEVACKI_ZACINSKI_VJETAR,3449,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3197,"Našički ""Ratarski Sjećaj""",https://drycured.com/recepti-baza/nasicki-ratarski-sjecaj/,MD-NASICKI_RATARSKI_SJECAJ,3465,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3198,"Draževački ""Veteranski Sjećaj""",https://drycured.com/recepti-baza/drazevacki-veteranski-sjecaj/,MD-DRAZEVACKI_VETERANSKI_SJECAJ,3473,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3199,"Kalničkog ""Gorski Trag""",https://drycured.com/recepti-baza/kalnickog-gorski-trag/,MD-KALNICKOG_GORSKI_TRAG,3459,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3200,"Podravski ""Zaboravljeni Vrbovec""",https://drycured.com/recepti-baza/podravski-zaboravljeni-vrbovec/,MD-PODRAVSKI_ZABORAVLJENI_VRBOVEC,3511,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3201,"Koprivnički ""Seoski Izvor""",https://drycured.com/recepti-baza/koprivnicki-seoski-izvor/,MD-KOPRIVNICKI_SEOSKI_IZVOR,3655,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3202,"Đurđevački ""Ribarski Sjaj""",https://drycured.com/recepti-baza/urevacki-ribarski-sjaj/,MD-DURDEVACKI_RIBARSKI_SJAJ,3453,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3203,"Ludbreški ""Planinski Trag""",https://drycured.com/recepti-baza/ludbreski-planinski-trag/,MD-LUDBRESKI_PLANINSKI_TRAG,3479,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3204,"Virovski ""Šumski Biseri""",https://drycured.com/recepti-baza/virovski-sumski-biseri/,MD-VIROVSKI_SUMSKI_BISERI,3457,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3205,"PASTRAMĂ DE OAIE (Sušena ovčetina)",https://drycured.com/recepti-baza/pastrama-de-oaie-susena-ovcetina/,MD-PASTRAM_DE_OAIE_SUSENA_OVCETINA,3796,YES,NO,YES,NO,OK_DCV5_NOT_TOUCHED
3206,"Basturma (Бастурма - Začinjeno sušeno goveđe meso)",https://drycured.com/recepti-baza/basturma-zacinjeno-suseno-govee-meso/,MD-BASTURMA_ZACINJENO_SUSENO_GOVEDE_MESO,3808,YES,NO,YES,NO,OK_DCV5_NOT_TOUCHED
3207,"Koryushka (Корюшка - Dimljena mala riba)",https://drycured.com/recepti-baza/koryushka-dimljena-mala-riba/,MD-KORYUSHKA_DIMLJENA_MALA_RIBA,3613,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3208,"Svinaya Vyrezka (Свиная вырезка - Sušeni svinjski file)",https://drycured.com/recepti-baza/svinaya-vyrezka-suseni-svinjski-file/,MD-SVINAYA_VYREZKA_SUSENI_SVINJSKI_FILE,3737,YES,NO,YES,NO,OK_DCV5_NOT_TOUCHED
3210,"ARBROATH SMOKIES (DIMLJENA HARINGA)",https://drycured.com/recepti-baza/arbroath-smokies-dimljena-haringa/,MD-ARBROATH_SMOKIES_DIMLJENA_HARINGA,3575,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3211,"Zgornjesavinjski želodec",https://drycured.com/recepti-baza/zgornjesavinjski-zelodec/,MD-ZGORNJESAVINJSKI_ZELODEC,3801,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3212,"Lomo Embuchado - Začinjena Suha Svinjska Leđa",https://drycured.com/recepti-baza/lomo-embuchado-zacinjena-suha-svinjska-lea/,MD-LOMO_EMBUCHADO_ZACINJENA_SUHA_SVINJSKA_LEDA,4025,YES,NO,YES,NO,OK_DCV5_NOT_TOUCHED
3213,"Cecina de León - Sušena Goveđa Cecina",https://drycured.com/recepti-baza/cecina-de-leon-susena-govea-cecina/,MD-CECINA_DE_LEON_SUSENA_GOVEDA_CECINA,3857,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3214,"Crnogorski Sudžuk",https://drycured.com/recepti-baza/crnogorski-sudzuk/,MD-CRNOGORSKI_SUDZUK,3982,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3215,"SCHAFFHAUSER SCHÜBLIG (DIMLJENA GOVEĐA KOBASICA)",https://drycured.com/recepti-baza/schaffhauser-schublig-dimljena-govea-kobasica/,MD-SCHAFFHAUSER_SCHUBLIG_DIMLJENA_GOVEDA_KOBASICA,4312,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3216,"BÜNDNERFLEISCH (GRAUBÜNDENSKI SUŠENI GOVEĐI BUT)",https://drycured.com/recepti-baza/bundnerfleisch-graubundenski-suseni-govei-but/,MD-BUNDNERFLEISCH_GRAUBUNDENSKI_SUSENI_GOVEDI_BUT,3517,YES,NO,YES,NO,OK_DCV5_NOT_TOUCHED
3217,"Culatello di Zibello - Kulatelo iz Zibella",https://drycured.com/recepti-baza/culatello-di-zibello-kulatelo-iz-zibella/,MD-CULATELLO_DI_ZIBELLO_KULATELO_IZ_ZIBELLA,4044,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3218,"PANCETTA ARROTOLATA",https://drycured.com/recepti-baza/pancetta-arrotolata/,MD-PANCETTA_ARROTOLATA,3542,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3219,"Herzegovina Livanjska Devenica",https://drycured.com/recepti-baza/herzegovina-livanjska-devenica/,MD-HERZEGOVINA_LIVANJSKA_DEVENICA,3500,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3222,"Mostarsko Zrno - Unikatna Mesna Kombinacija",https://drycured.com/recepti-baza/mostarsko-zrno-unikatna-mesna-kombinacija/,MD-MOSTARSKO_ZRNO_UNIKATNA_MESNA_KOMBINACIJA,3451,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3223,"Etnografska studija kulinarskog naslijeđa",https://drycured.com/recepti-baza/etnografska-studija-kulinarskog-naslijea/,MD-ETNOGRAFSKA_STUDIJA_KULINARSKOG_NASLIJEDA,4001,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3224,"Polendvytsia (Полендвиця) - Sušeni svinjski file",https://drycured.com/recepti-baza/polendvytsia-suseni-svinjski-file/,MD-POLENDVYTSIA_SUSENI_SVINJSKI_FILE,3596,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3225,"Shukhevychivska Kovbasa (Шухевичівська ковбаса) - Sušena kobasica s paprom",https://drycured.com/recepti-baza/shukhevychivska-kovbasa-susena-kobasica-s-paprom/,MD-SHUKHEVYCHIVSKA_KOVBASA_SUSENA_KOBASICA_S_PAPROM,4353,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3226,"Miasnyi Khlib (М'ясний хліб) - Mesni kruh",https://drycured.com/recepti-baza/miasnyi-khlib-mesni-kruh/,MD-MIASNYI_KHLIB_MESNI_KRUH,3902,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3227,"Dimlenyi Yazyk (Димлений язик) - Dimljeni goveđi jezik",https://drycured.com/recepti-baza/dimlenyi-yazyk-dimljeni-govei-jezik/,MD-DIMLENYI_YAZYK_DIMLJENI_GOVEDI_JEZIK,3686,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3228,"Salo (Сало) - Ukrajinska slanina",https://drycured.com/recepti-baza/salo-ukrajinska-slanina/,MD-SALO_UKRAJINSKA_SLANINA,3553,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3229,"Domašnja Kovbasa (Домашня ковбаса) - Domaća kobasica",https://drycured.com/recepti-baza/domasnja-kovbasa-domaca-kobasica/,MD-DOMASNJA_KOVBASA_DOMACA_KOBASICA,4276,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3230,"Buženina (Буженина) - Pečena i sušena svinjetina",https://drycured.com/recepti-baza/buzenina-pecena-i-susena-svinjetina/,MD-BUZENINA_PECENA_I_SUSENA_SVINJETINA,3647,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3232,"Solonina (Солонина) - Salamurena govedina",https://drycured.com/recepti-baza/solonina-salamurena-govedina/,MD-SOLONINA_SALAMURENA_GOVEDINA,4012,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3233,"Češnjovke 1.2021 – domaća varijanta",https://drycured.com/recepti-baza/e-njovke-1-2021-doma-a-varijanta/,NEW-CESNJOVKE-2021,3916,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3234,"Kranjska 1.2021 – domaća varijanta",https://drycured.com/recepti-baza/kranjska-1-2021-doma-a-varijanta/,NEW-KRANJSKA-2021,4117,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3236,"Pečena salamurena slanina s toplim dimom",https://drycured.com/recepti-baza/pe-ena-salamurena-slanina-s-toplim-dimom/,NEW-PECENA-SALAMURENA-SLANINA,3820,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3308,"Istarska kobasica",https://drycured.com/recepti-baza/hr-is-001-istarska-kobasica/,HR-IS-001,5855,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3309,"Rovinjska kobasica",https://drycured.com/recepti-baza/hr-is-002-rovinjska-kobasica/,HR-IS-002,5855,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3310,"Pazinska kobasica",https://drycured.com/recepti-baza/hr-is-003-pazinska-kobasica/,HR-IS-003,5855,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3311,"Lička kobasica",https://drycured.com/recepti-baza/hr-li-001-licka-kobasica/,HR-LI-001,5855,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3312,"Sinjska kobasica",https://drycured.com/recepti-baza/hr-da-001-sinjska-kobasica/,HR-DA-001,5855,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3313,"Korčulanska kobasica",https://drycured.com/recepti-baza/hr-da-002-korculanska-kobasica/,HR-DA-002,5855,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3314,"Hvarska prstena kobasica",https://drycured.com/recepti-baza/hr-da-003-hvarska-prstena-kobasica/,HR-DA-003,5855,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3315,"Vrgorački kulen",https://drycured.com/recepti-baza/hr-da-004-vrgoracki-kulen/,HR-DA-004,5855,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
